file_path,image_path,media_type,split,label,class_name,binary_label,binary_class_name
/content/drive/MyDrive/skripsi/dataset_image/real/003064_000488.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003064_000488.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003272_002612.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003272_002612.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001458_001754.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001458_001754.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000420_000527.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000420_000527.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000440_000564.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000440_000564.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000039_000309.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000039_000309.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002377_001573.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002377_001573.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001026_001730.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001026_001730.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002029_001817.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002029_001817.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000657_000059.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000657_000059.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002493_002649.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002493_002649.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001316_002013.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001316_002013.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002418_002487.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002418_002487.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000884_002506.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000884_002506.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000827_002704.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000827_002704.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000999_001159.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000999_001159.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001807_003149.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001807_003149.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003035_002863.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003035_002863.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000205_002212.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000205_002212.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002419_001526.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002419_001526.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001890_001607.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001890_001607.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001785_001894.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001785_001894.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001626_002269.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001626_002269.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003056_001802.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003056_001802.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000034_001124.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000034_001124.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000789_000789.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000789_000789.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002117_002674.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002117_002674.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000520_002852.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000520_002852.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000903_003179.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000903_003179.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002092_002346.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002092_002346.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001265_001177.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001265_001177.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002930_002806.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002930_002806.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001293_002740.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001293_002740.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000776_001826.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000776_001826.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002327_000615.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002327_000615.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001859_003213.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001859_003213.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002277_002845.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002277_002845.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002434_003161.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002434_003161.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001811_002762.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001811_002762.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000183_001232.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000183_001232.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001964_000413.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001964_000413.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002387_000723.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002387_000723.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000671_001993.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000671_001993.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001229_001179.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001229_001179.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001053_002534.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001053_002534.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002795_001191.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002795_001191.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000087_001236.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000087_001236.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001639_001185.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001639_001185.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003258_001021.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003258_001021.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000994_000259.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000994_000259.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002853_000487.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002853_000487.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001224_003315.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001224_003315.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002769_001571.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002769_001571.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001157_001740.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001157_001740.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002620_000389.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002620_000389.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000215_001006.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000215_001006.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002447_002133.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002447_002133.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002835_000957.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002835_000957.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002850_000703.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002850_000703.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002157_000914.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002157_000914.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002077_002374.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002077_002374.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000739_000700.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000739_000700.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000911_001713.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000911_001713.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000438_000457.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000438_000457.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002929_001890.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002929_001890.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000918_001242.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000918_001242.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000981_003028.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000981_003028.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002147_002644.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002147_002644.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002369_002039.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002369_002039.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000321_002202.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000321_002202.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002768_000977.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002768_000977.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000536_000670.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000536_000670.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003290_001899.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003290_001899.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002541_001331.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002541_001331.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002755_002109.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002755_002109.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002856_002849.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002856_002849.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001114_000445.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001114_000445.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000241_002461.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000241_002461.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002898_002352.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002898_002352.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002737_000143.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002737_000143.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002872_000830.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002872_000830.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000512_001124.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000512_001124.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000084_002339.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000084_002339.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000452_000274.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000452_000274.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002596_002152.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002596_002152.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002901_002361.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002901_002361.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000627_002033.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000627_002033.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001211_001480.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001211_001480.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001401_002676.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001401_002676.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001941_001463.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001941_001463.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001226_001546.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001226_001546.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000030_000693.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000030_000693.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001806_002414.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001806_002414.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002256_001645.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002256_001645.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002915_002701.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002915_002701.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001082_001764.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001082_001764.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001309_002281.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001309_002281.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002980_002331.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002980_002331.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000571_001756.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000571_001756.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001755_002821.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001755_002821.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001010_000456.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001010_000456.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000651_002937.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000651_002937.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002142_002664.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002142_002664.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002502_002896.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002502_002896.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000569_002748.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000569_002748.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003047_002393.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003047_002393.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000755_000857.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000755_000857.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001525_000382.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001525_000382.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000437_002341.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000437_002341.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001641_001186.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001641_001186.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002399_001464.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002399_001464.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002997_003090.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002997_003090.jpg,image,test_binary,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002813_000335.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002813_000335.jpg,image,test_binary,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003258_003073.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003258_003073.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002490_002261.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002490_002261.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001947_000476.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001947_000476.jpg,image,test_binary,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002129_000236.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002129_000236.jpg,image,test_binary,0,Real,0,Real
