file_path,image_path,media_type,split,label,class_name,binary_label,binary_class_name
/content/drive/MyDrive/skripsi/dataset_image/real/000666_001593.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000666_001593.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001269_000084.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001269_000084.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001980_001911.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001980_001911.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003328_003092.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003328_003092.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000814_003287.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000814_003287.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002881_002703.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002881_002703.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000297_002639.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000297_002639.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002714_001676.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002714_001676.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002694_001827.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002694_001827.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001831_001486.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001831_001486.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001030_002807.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001030_002807.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003062_002976.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003062_002976.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003142_001529.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003142_001529.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001240_002260.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001240_002260.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001948_000244.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001948_000244.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001573_000213.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001573_000213.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000853_000498.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000853_000498.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002790_001630.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002790_001630.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001614_000377.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001614_000377.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001761_002127.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001761_002127.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/002357_002517.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002357_002517.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001977_003240.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001977_003240.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001470_003031.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001470_003031.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001296_001125.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001296_001125.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001549_000121.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001549_000121.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002352_002917.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002352_002917.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000350_001467.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000350_001467.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001427_001004.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001427_001004.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002357_002517.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002357_002517.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001183_000856.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001183_000856.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000608_002451.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000608_002451.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002600_001240.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002600_001240.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001472_002800.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001472_002800.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001240_002090.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001240_002090.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002042_000465.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002042_000465.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002781_000417.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002781_000417.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001197_002918.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001197_002918.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002619_001617.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002619_001617.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002926_000920.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002926_000920.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002854_000559.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002854_000559.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001848_000579.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001848_000579.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000558_001398.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000558_001398.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002013_002202.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002013_002202.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003196_001751.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003196_001751.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000922_002587.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000922_002587.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000771_001624.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000771_001624.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/000447_001554.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000447_001554.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002948_002065.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002948_002065.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001556_001578.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001556_001578.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002537_001019.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002537_001019.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001174_000660.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001174_000660.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000303_000842.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000303_000842.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000738_001146.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000738_001146.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000387_001091.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000387_001091.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000231_000152.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000231_000152.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001980_001911.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001980_001911.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003045_003242.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003045_003242.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001537_002886.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001537_002886.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001925_002876.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001925_002876.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002791_000011.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002791_000011.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000090_001446.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000090_001446.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003311_002433.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003311_002433.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003030_002199.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003030_002199.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000241_000478.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000241_000478.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/003032_000403.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003032_000403.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000808_002430.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000808_002430.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000287_001116.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000287_001116.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001690_000380.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001690_000380.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002709_001217.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002709_001217.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002102_000701.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002102_000701.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000564_000598.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000564_000598.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002988_002085.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002988_002085.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/000829_003257.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000829_003257.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001369_001569.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001369_001569.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003155_002625.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003155_002625.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002767_002839.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002767_002839.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001076_002878.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001076_002878.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000631_003008.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000631_003008.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003209_002278.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003209_002278.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002526_002100.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002526_002100.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001220_000349.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001220_000349.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002791_001630.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002791_001630.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/003050_000262.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/003050_000262.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001410_001689.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001410_001689.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000384_000149.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000384_000149.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000042_002456.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000042_002456.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002118_001379.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002118_001379.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002368_000260.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002368_000260.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000840_000351.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000840_000351.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001471_000023.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001471_000023.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002947_001816.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002947_001816.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001038_001992.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001038_001992.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000652_000318.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000652_000318.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002897_001715.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002897_001715.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002314_003085.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002314_003085.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000666_000582.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000666_000582.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001175_002709.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001175_002709.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001711_002108.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001711_002108.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003021_000253.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003021_000253.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/003217_001522.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003217_001522.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/001901_001085.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001901_001085.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001695_003208.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001695_003208.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002491_002261.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002491_002261.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/003131_001282.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/003131_001282.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002940_002901.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002940_002901.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001645_002651.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001645_002651.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001061_001421.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001061_001421.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/001186_002232.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001186_002232.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002275_002823.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002275_002823.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002721_002705.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002721_002705.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000457_000718.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000457_000718.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000318_001364.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000318_001364.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002507_003053.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002507_003053.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/001551_002196.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/001551_002196.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003318_002919.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003318_002919.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001555_003042.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001555_003042.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/000036_003014.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/000036_003014.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/002818_003122.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002818_003122.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000314_001204.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000314_001204.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002960_000180.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002960_000180.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000310_003076.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000310_003076.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/real/002380_000653.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/002380_000653.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/real/001328_001241.jpg,/content/drive/MyDrive/skripsi/dataset_image/real/001328_001241.jpg,image,train,0,Real,0,Real
/content/drive/MyDrive/skripsi/dataset_image/tampered/000669_000679.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/000669_000679.jpg,image,train,2,Tampered,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000551_001190.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000551_001190.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000289_001425.jpg,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000289_001425.jpg,image,train,1,Full-Synthetic,1,Fake
/content/drive/MyDrive/skripsi/dataset_image/tampered/002725_001156.jpg,/content/drive/MyDrive/skripsi/dataset_image/tampered/002725_001156.jpg,image,train,2,Tampered,1,Fake
